PEMLR,PRTAGE,PESEX,STATE,PEEDUCA,PXRACE1,state
1,51,1,6,39,0,6
1,32,1,6,42,0,6
2,32,2,6,44,0,6
1,50,1,6,39,0,6
1,54,2,6,42,0,6
1,23,1,6,43,0,6
7,18,1,6,37,0,6
1,58,2,26,40,0,26
7,42,2,36,43,0,36
7,49,1,36,43,0,36
5,71,1,36,43,0,36
1,36,2,36,44,0,36
1,37,1,36,46,0,36
-1,6,2,36,-1,0,36
-1,1,1,36,-1,0,36
5,66,2,56,39,0,56
1,39,2,17,39,0,17
1,38,1,17,39,0,17
-1,13,2,17,-1,0,17
1,37,2,37,44,0,37
1,32,1,37,44,0,37
-1,12,2,37,-1,0,37
1,47,1,37,43,0,37
1,42,2,37,44,0,37
-1,9,2,37,-1,0,37
-1,7,2,37,-1,0,37
7,44,2,37,37,0,37
6,27,1,37,39,0,37
5,75,1,48,42,0,48
1,67,2,48,44,0,48
4,53,1,48,43,0,48
1,29,1,29,43,0,29
1,29,2,29,41,11,29
1,44,2,39,40,0,39
1,48,1,39,39,0,39
-1,12,2,39,-1,0,39
-1,10,2,39,-1,0,39
1,60,2,39,44,0,39
5,64,1,39,43,0,39
1,73,1,49,43,0,49
5,70,2,49,44,0,49
1,80,2,30,41,0,30
5,85,1,30,39,0,30
7,28,2,40,40,0,40
1,28,1,40,43,0,40
-1,3,2,40,-1,0,40
-1,0,1,40,-1,0,40
1,53,1,10,40,0,10
1,47,1,40,43,0,40
7,43,2,40,44,0,40
-1,13,2,40,-1,0,40
-1,9,2,40,-1,0,40
5,67,2,50,41,0,50
4,61,2,11,43,0,11
1,26,2,11,43,0,11
7,21,1,11,40,0,11
1,62,2,34,43,0,34
1,57,1,34,44,0,34
1,67,1,33,43,0,33
1,65,2,33,43,0,33
5,62,1,24,39,0,24
5,71,2,24,40,0,24
5,71,2,54,40,0,54
2,69,2,25,46,0,25
1,63,2,25,46,0,25
1,42,1,25,46,0,25
1,42,2,25,44,0,25
-1,8,1,25,-1,0,25
-1,12,2,25,-1,0,25
1,34,2,25,44,0,25
1,70,2,6,43,0,6
5,85,1,6,43,0,6
1,33,1,6,45,0,6
1,65,1,6,43,0,6
1,37,1,6,44,0,6
7,35,2,6,44,0,6
-1,1,1,6,-1,0,6
-1,0,2,6,-1,0,6
1,42,2,26,42,0,26
7,18,1,26,39,0,26
1,18,1,26,37,0,26
-1,11,1,26,-1,0,26
1,31,1,36,40,0,36
5,63,2,36,42,0,36
1,43,2,36,44,0,36
1,66,1,48,39,0,48
1,69,2,48,40,0,48
5,85,1,29,39,0,29
1,65,1,44,40,0,44
1,46,2,2,39,0,2
1,45,1,2,39,0,2
4,48,2,2,45,0,2
7,17,1,2,38,0,2
7,31,2,44,43,0,44
1,44,1,44,40,0,44
7,17,1,44,35,0,44
-1,14,1,44,-1,0,44
-1,2,2,44,-1,0,44
5,73,2,34,43,0,34
1,62,1,44,43,0,44
1,56,2,44,42,0,44
2,71,2,44,43,0,44
5,70,1,44,42,0,44
5,74,2,44,43,23,44
2,34,2,44,43,11,44
1,35,1,44,42,0,44
-1,3,1,44,-1,0,44
5,78,2,44,40,0,44
5,62,1,44,44,0,44
1,60,2,44,43,0,44
7,22,1,44,40,0,44
7,19,1,44,40,0,44
5,68,1,34,37,0,34
1,70,2,34,39,0,34
5,71,1,44,39,11,44
1,63,2,44,39,0,44
1,26,2,44,41,0,44
1,53,1,44,35,11,44
1,53,2,44,42,0,44
1,52,1,44,39,0,44
1,20,2,44,40,0,44
4,43,2,44,37,0,44
7,16,2,44,37,0,44
-1,14,2,44,-1,0,44
-1,7,2,44,-1,0,44
-1,36,1,2,40,0,2
1,31,2,2,40,0,2
-1,10,1,2,-1,0,2
-1,3,2,2,-1,0,2
1,55,1,54,40,0,54
1,44,2,54,43,0,54
-1,10,2,54,-1,0,54
5,80,1,54,39,0,54
1,18,2,54,36,0,54
1,37,1,34,43,0,34
2,37,2,34,43,11,34
-1,12,1,34,-1,11,34
-1,11,1,34,-1,11,34
-1,9,1,34,-1,11,34
-1,8,1,34,-1,11,34
-1,5,2,34,-1,11,34
-1,3,2,34,-1,11,34
-1,1,2,34,-1,11,34
6,85,2,54,34,0,54
6,57,2,54,39,0,54
5,66,1,54,43,0,54
1,32,1,54,40,0,54
1,26,2,54,39,0,54
-1,4,2,54,-1,0,54
5,69,2,40,40,0,40
5,80,2,40,39,0,40
5,70,1,10,43,0,10
4,69,2,10,40,0,10
-1,24,1,10,39,0,10
1,23,2,10,40,0,10
6,42,1,50,45,0,50
6,43,2,50,39,0,50
1,66,1,50,43,0,50
1,39,2,11,46,0,11
1,39,1,11,44,0,11
-1,8,1,11,-1,0,11
-1,5,2,11,-1,0,11
1,24,1,11,43,0,11
1,24,2,11,43,0,11
1,46,2,21,44,0,21
5,71,2,2,39,0,2
1,73,1,2,39,0,2
7,21,2,2,43,0,2
1,23,1,2,40,0,2
1,19,1,2,39,0,2
-1,3,2,2,-1,0,2
-1,0,1,2,-1,0,2
1,30,2,12,39,0,12
-1,7,2,12,-1,0,12
-1,2,2,12,-1,0,12
4,38,2,12,44,11,12
1,48,2,12,39,0,12
1,55,1,12,39,0,12
1,51,2,12,39,0,12
5,72,2,12,39,0,12
5,85,1,42,39,0,42
1,62,2,42,42,0,42
1,32,2,42,43,0,42
1,32,1,42,44,0,42
1,34,1,42,43,0,42
1,35,2,42,43,0,42
-1,3,2,42,-1,0,42
-1,1,2,42,-1,0,42
1,66,1,13,44,0,13
1,65,2,13,43,0,13
1,65,1,13,43,0,13
5,77,2,13,41,0,13
1,52,2,23,44,0,23
4,31,1,23,36,0,23
-1,2,1,23,-1,0,23
1,34,1,53,44,0,53
7,30,2,53,43,0,53
1,58,1,53,40,0,53
1,58,2,53,40,0,53
5,70,2,4,43,0,4
5,70,1,4,40,0,4
6,35,1,4,39,0,4
1,62,2,4,44,0,4
1,63,1,4,39,41,4
1,52,2,4,39,41,4
1,30,2,4,39,41,4
1,28,2,4,39,41,4
5,80,2,4,43,0,4
5,80,1,4,45,0,4
5,70,1,44,43,0,44
7,35,1,44,41,0,44
1,57,2,44,43,0,44
7,23,1,44,40,0,44
7,19,1,44,40,0,44
1,52,1,54,39,0,54
1,21,2,54,39,0,54
1,51,2,15,40,0,15
1,51,1,15,40,0,15
6,45,2,25,36,0,25
7,22,1,25,39,0,25
1,28,2,35,39,0,35
1,48,2,45,40,0,45
1,28,1,45,40,0,45
1,72,2,45,40,0,45
1,18,1,45,37,0,45
1,23,2,45,40,0,45
1,51,1,45,43,0,45
7,44,2,45,43,0,45
-1,14,2,45,-1,0,45
-1,12,1,45,-1,0,45
-1,9,1,45,-1,0,45
-1,7,2,45,-1,0,45
-1,2,1,45,-1,0,45
5,80,1,6,44,0,6
1,28,1,6,43,0,6
1,31,1,6,40,0,6
1,32,1,6,43,0,6
5,73,1,6,44,0,6
5,72,1,6,45,0,6
7,61,1,6,40,0,6
1,56,2,6,45,0,6
7,17,1,6,36,0,6
1,53,2,6,43,0,6
1,56,1,6,46,0,6
1,22,2,6,43,0,6
1,47,1,6,46,0,6
1,43,2,6,46,0,6
-1,6,2,6,-1,0,6
5,67,1,6,31,0,6
6,51,2,6,43,0,6
7,44,2,6,38,21,6
1,46,1,6,34,21,6
1,21,1,6,39,21,6
5,69,1,16,39,0,16
5,68,2,16,39,0,16
1,35,2,25,44,0,25
7,45,1,25,39,0,25
1,43,1,17,42,0,17
1,76,2,17,43,0,17
1,78,1,17,43,0,17
1,55,1,37,38,0,37
1,50,2,37,40,0,37
-1,6,1,37,-1,0,37
-1,7,1,37,-1,0,37
1,54,1,37,39,0,37
1,51,2,37,43,0,37
7,18,2,37,37,0,37
1,72,1,37,44,0,37
1,29,2,8,32,0,8
-1,14,2,8,-1,0,8
-1,12,2,8,-1,0,8
-1,5,2,8,-1,0,8
1,63,2,48,39,0,48
1,64,2,48,33,21,48
5,73,2,25,39,0,25
1,68,1,25,39,0,25
4,32,1,25,39,0,25
5,75,2,39,38,0,39
1,44,1,49,43,0,49
7,40,2,49,39,0,49
-1,13,2,49,-1,0,49
-1,11,2,49,-1,0,49
-1,9,2,49,-1,0,49
-1,3,1,49,-1,0,49
1,52,1,45,43,0,45
1,45,2,45,43,0,45
1,22,2,45,43,0,45
7,15,2,45,35,0,45
5,85,2,45,36,0,45
-1,0,1,45,-1,0,45
7,54,1,45,36,0,45
5,76,2,45,40,0,45
6,72,2,45,41,0,45
1,40,2,5,43,0,5
1,40,1,5,42,0,5
-1,9,1,5,-1,0,5
-1,7,1,5,-1,0,5
5,67,1,55,37,0,55
5,66,2,55,38,0,55
1,45,1,2,39,0,2
-1,12,1,2,-1,0,2
7,43,1,2,39,0,2
-1,12,2,2,-1,0,2
-1,10,1,2,-1,0,2
1,33,1,55,43,0,55
1,33,2,55,41,0,55
-1,5,2,55,-1,0,55
-1,2,1,55,-1,0,55
1,31,1,5,43,0,5
1,30,2,5,41,0,5
5,78,1,15,39,0,15
7,51,2,15,43,0,15
7,17,2,15,37,0,15
-1,13,1,15,-1,0,15
1,43,1,15,44,0,15
1,48,2,15,43,0,15
-1,13,2,15,-1,0,15
-1,13,2,15,-1,0,15
1,58,1,15,39,0,15
7,59,2,15,36,0,15
1,30,1,15,45,0,15
1,28,2,15,44,0,15
1,61,1,30,39,0,30
1,42,2,30,43,0,30
1,46,1,30,45,0,30
-1,14,1,30,-1,0,30
-1,12,2,30,-1,0,30
-1,10,2,30,-1,0,30
-1,8,1,30,-1,0,30
1,45,1,30,43,0,30
1,42,2,30,46,0,30
-1,1,1,30,-1,0,30
5,69,2,30,39,0,30
1,29,1,10,39,0,10
1,29,2,10,39,0,10
-1,1,1,10,-1,0,10
1,22,1,30,41,0,30
1,22,2,30,41,0,30
1,53,1,30,40,0,30
1,58,2,30,39,0,30
1,42,1,50,45,0,50
7,43,2,50,39,0,50
-1,4,1,50,-1,0,50
1,45,2,2,39,0,2
7,16,2,2,36,0,2
-1,12,2,2,-1,0,2
-1,11,2,2,-1,0,2
5,70,1,11,45,0,11
1,62,2,11,43,0,11
1,57,2,31,40,0,31
5,85,1,26,39,0,26
5,80,2,26,39,0,26
1,57,1,26,39,0,26
5,80,1,12,40,0,12
5,68,1,12,43,0,12
5,85,2,12,39,0,12
5,80,2,22,45,0,22
6,55,1,42,39,0,42
1,53,2,42,39,0,42
1,26,1,42,39,0,42
6,22,1,42,37,0,42
7,17,1,42,35,0,42
-1,14,1,42,-1,0,42
5,65,1,13,40,0,13
5,74,2,23,44,0,23
5,72,1,53,33,0,53
1,62,1,54,43,0,54
1,63,2,54,44,0,54
5,80,2,15,42,0,15
7,50,1,15,43,0,15
5,75,1,35,39,0,35
5,73,1,35,40,0,35
1,69,2,35,44,0,35
2,61,1,35,39,0,35
2,59,2,35,39,0,35
5,78,1,35,39,21,35
5,76,2,35,39,21,35
1,33,1,6,43,0,6
1,30,2,6,43,0,6
1,56,1,6,39,0,6
5,70,2,6,39,0,6
1,23,1,6,43,0,6
-1,2,2,6,-1,0,6
-1,1,2,6,-1,0,6
1,41,1,6,39,0,6
6,35,2,6,39,0,6
1,59,1,6,44,0,6
1,65,2,6,43,0,6
1,59,2,6,40,0,6
5,65,2,6,40,0,6
2,61,2,6,39,0,6
4,51,1,6,43,0,6
1,49,2,6,43,0,6
1,56,1,6,41,0,6
1,51,2,6,44,0,6
1,39,2,36,42,0,36
7,19,2,36,40,0,36
-1,11,1,36,-1,0,36
1,53,2,36,43,0,36
1,49,1,36,39,0,36
1,69,2,8,44,0,8
7,15,1,8,37,0,8
5,76,1,38,36,0,38
1,62,2,38,42,0,38
1,69,1,38,43,0,38
5,78,1,48,46,0,48
1,58,1,48,45,0,48
1,58,2,48,43,0,48
1,46,1,48,44,11,48
1,38,2,48,42,11,48
2,17,1,48,39,11,48
-1,12,2,48,-1,11,48
-1,2,1,48,-1,11,48
1,63,1,29,39,0,29
7,32,1,29,39,0,29
1,55,2,49,42,0,49
1,54,1,49,44,0,49
7,19,1,49,39,0,49
1,74,2,2,40,0,2
1,37,1,2,40,0,2
1,28,2,2,41,0,2
1,34,2,2,39,42,2
5,73,1,2,39,42,2
1,60,2,2,40,42,2
7,36,1,2,39,42,2
1,17,1,2,37,42,2
-1,12,2,2,-1,42,2
-1,6,2,2,-1,42,2
5,36,2,2,45,0,2
5,38,1,2,43,0,2
1,36,2,36,43,0,36
1,25,2,36,39,0,36
5,37,2,2,39,0,2
5,24,1,2,39,0,2
5,24,1,2,39,0,2
4,53,2,2,42,0,2
1,53,1,2,42,0,2
4,37,1,2,39,0,2
-1,12,1,2,-1,0,2
-1,12,2,2,-1,0,2
6,71,2,6,40,0,6
5,85,2,2,36,0,2
5,69,2,2,40,0,2
1,70,2,2,43,0,2
1,71,1,2,43,0,2
1,46,1,2,43,0,2
6,46,2,2,44,0,2
-1,12,1,2,-1,0,2
5,76,1,36,44,0,36
-1,34,1,6,43,11,6
1,27,2,6,40,0,6
1,29,2,6,44,0,6
1,32,1,6,43,0,6
1,58,2,6,40,0,6
1,62,1,6,43,0,6
1,32,2,6,43,0,6
-1,7,1,6,-1,0,6
1,64,1,2,42,0,2
1,47,2,2,42,0,2
6,15,1,2,35,0,2
1,46,2,2,43,0,2
1,48,1,2,43,0,2
1,43,1,30,42,0,30
1,36,2,30,43,0,30
1,36,1,30,33,0,30
-1,2,1,30,-1,0,30
1,49,1,50,40,0,50
1,37,1,50,43,0,50
1,40,1,50,43,0,50
1,33,1,2,43,0,2
1,31,2,2,39,0,2
-1,14,2,2,-1,0,2
-1,8,1,2,-1,0,2
1,58,2,12,39,21,12
1,26,2,12,39,21,12
7,71,2,12,44,0,12
1,41,1,12,43,0,12
1,20,2,12,40,0,12
1,52,1,12,44,0,12
7,51,2,12,44,0,12
1,26,1,12,43,0,12
7,21,2,12,42,0,12
7,19,2,12,40,0,12
1,36,2,42,40,0,42
7,17,2,42,36,0,42
5,85,1,42,34,0,42
5,80,2,42,33,0,42
4,31,2,23,39,0,23
1,35,1,23,43,0,23
-1,4,2,23,-1,0,23
-1,2,2,23,-1,0,23
-1,3,1,23,-1,0,23
1,27,1,4,43,0,4
1,27,2,4,44,0,4
1,70,2,44,39,0,44
1,27,1,54,43,0,54
5,74,2,54,43,0,54
5,70,1,54,43,0,54
1,68,1,15,44,11,15
1,57,2,15,44,11,15
1,21,2,15,40,11,15
5,74,2,15,43,0,15
1,63,2,25,43,0,25
1,65,1,25,44,0,25
1,21,1,25,40,0,25
6,40,2,35,40,0,35
5,66,2,6,32,0,6
1,67,1,6,39,0,6
1,77,2,6,44,0,6
5,80,1,6,41,0,6
1,32,1,6,46,0,6
1,40,1,6,44,0,6
1,36,2,6,43,0,6
1,65,1,6,40,0,6
7,62,2,6,40,0,6
1,36,2,16,43,0,16
1,28,2,16,39,0,16
-1,5,2,16,-1,0,16
-1,3,2,16,-1,0,16
1,80,1,26,31,0,26
5,64,2,36,42,0,36
5,73,1,36,43,0,36
5,71,1,36,43,0,36
5,67,2,36,44,0,36
5,80,2,36,38,0,36
1,58,1,56,44,0,56
1,51,2,56,44,0,56
1,57,1,17,45,0,17
1,30,1,48,44,0,48
1,29,2,48,44,0,48
1,71,1,48,43,0,48
5,69,2,48,43,0,48
4,39,1,48,41,0,48
5,85,1,48,40,0,48
7,51,1,48,41,0,48
1,30,1,49,43,0,49
7,29,2,49,42,0,49
-1,2,1,49,-1,0,49
-1,1,2,49,-1,0,49
1,36,2,49,43,0,49
1,35,1,2,40,23,2
5,59,2,27,42,0,27
5,78,2,47,39,0,47
1,30,1,2,42,0,2
4,19,2,2,39,0,2
5,80,2,2,39,0,2
1,24,2,11,43,0,11
1,26,2,11,43,0,11
7,25,2,11,43,0,11
1,76,2,51,43,0,51
5,68,1,2,40,0,2
5,67,2,2,42,0,2
5,69,1,12,40,0,12
1,55,2,12,39,0,12
5,74,1,12,44,0,12
5,71,2,12,44,0,12
7,29,1,12,43,0,12
1,37,2,12,40,0,12
1,42,1,12,43,0,12
-1,8,2,12,-1,0,12
-1,11,1,12,-1,0,12
1,33,2,12,41,0,12
1,53,1,22,42,0,22
1,45,2,22,43,0,22
7,19,2,22,39,0,22
-1,9,1,22,-1,0,22
1,27,1,38,39,0,38
1,26,2,38,42,0,38
1,37,2,13,40,0,13
1,33,1,13,39,0,13
1,49,1,13,43,0,13
5,78,2,23,39,0,23
1,51,1,23,39,0,23
1,25,2,23,39,0,23
5,71,2,33,40,0,33
5,74,1,33,39,0,33
1,50,2,53,44,0,53
5,51,1,53,39,0,53
6,56,1,4,40,0,4
4,34,2,4,40,0,4
7,15,1,4,36,0,4
-1,7,2,4,-1,0,4
6,54,2,4,39,0,4
1,34,2,54,41,0,54
1,36,1,54,39,0,54
-1,12,2,54,-1,0,54
1,18,1,54,37,0,54
1,61,2,54,39,0,54
6,72,1,54,33,0,54
1,49,1,15,39,23,15
1,60,2,15,40,23,15
1,17,2,15,36,23,15
1,18,1,15,39,23,15
1,17,2,15,36,23,15
7,17,2,15,39,23,15
7,44,2,15,35,23,15
6,49,2,15,39,0,15
5,80,1,35,43,41,35
3,30,1,35,32,0,35
7,24,2,35,39,0,35
-1,6,2,35,-1,0,35
5,85,1,35,43,0,35
5,85,2,35,44,0,35
1,47,2,6,38,0,6
-1,13,1,6,-1,0,6
5,80,1,6,44,0,6
7,35,2,6,44,13,6
1,85,1,6,43,0,6
1,25,2,6,43,0,6
1,39,1,26,43,0,26
1,40,2,26,44,0,26
7,22,2,26,40,0,26
-1,3,1,26,-1,0,26
1,42,2,36,43,0,36
1,50,2,36,39,0,36
1,51,1,36,43,0,36
7,19,1,36,41,0,36
-1,12,1,36,-1,0,36
1,60,2,36,38,0,36
1,39,2,36,39,0,36
5,73,1,56,40,0,56
1,72,2,56,39,0,56
7,18,1,56,34,0,56
5,70,2,18,35,0,18
1,61,1,48,37,0,48
5,73,2,48,40,0,48
5,75,1,48,41,0,48
7,24,2,48,43,0,48
1,28,2,48,43,0,48
1,56,1,49,44,0,49
1,52,2,49,43,0,49
-1,12,1,49,-1,0,49
1,17,1,49,40,0,49
1,27,2,38,39,0,38
1,37,1,38,39,0,38
2,16,1,38,35,0,38
-1,9,1,38,-1,0,38
-1,3,2,38,-1,0,38
-1,1,2,38,-1,0,38
1,26,2,8,40,21,8
1,27,1,8,39,21,8
-1,1,1,8,-1,21,8
1,30,2,48,43,0,48
1,29,1,48,43,0,48
1,36,1,48,43,0,48
7,40,2,48,43,0,48
-1,0,2,48,-1,0,48
5,64,1,2,39,0,2
1,51,2,2,39,0,2
-1,11,1,2,-1,0,2
-1,9,1,2,-1,0,2
1,60,1,48,39,0,48
1,21,2,48,42,0,48
1,57,2,48,43,0,48
1,58,1,48,44,0,48
1,22,1,48,39,0,48
1,26,1,48,43,0,48
7,34,2,2,44,0,2
5,71,1,2,39,0,2
5,72,1,50,39,0,50
1,28,1,30,40,0,30
1,27,1,30,39,0,30
1,25,2,30,46,0,30
1,36,1,10,40,0,10
1,34,2,10,44,0,10
-1,4,1,10,-1,0,10
-1,2,1,10,-1,0,10
1,40,1,30,42,0,30
1,38,2,30,43,0,30
-1,6,1,30,-1,0,30
-1,3,2,30,-1,0,30
5,75,2,50,43,0,50
1,51,2,11,44,0,11
1,51,1,11,45,0,11
7,21,2,11,40,0,11
7,19,2,11,40,0,11
7,16,2,11,36,0,11
1,66,2,31,39,0,31
7,67,1,31,40,0,31
-1,24,1,2,40,0,2
7,23,2,2,40,0,2
-1,1,1,2,-1,0,2
1,44,2,12,39,0,12
6,48,1,12,37,0,12
1,17,1,12,37,0,12
-1,14,1,12,-1,0,12
-1,12,2,12,-1,0,12
5,78,2,12,44,0,12
1,72,2,12,39,43,12
6,16,1,12,37,43,12
6,69,1,12,36,43,12
7,57,2,12,43,0,12
1,66,1,12,43,0,12
7,46,1,12,43,0,12
7,55,1,12,39,0,12
7,73,2,12,40,0,12
7,22,2,12,43,0,12
5,75,2,12,35,0,12
1,52,1,12,35,0,12
7,20,2,42,34,0,42
1,25,1,42,39,0,42
-1,6,1,42,-1,0,42
-1,4,1,42,-1,0,42
-1,3,2,42,-1,0,42
-1,2,1,42,-1,0,42
-1,1,2,42,-1,0,42
5,73,1,42,39,0,42
6,55,1,33,39,0,33
1,34,1,53,39,0,53
7,39,2,53,39,0,53
-1,6,1,53,-1,0,53
-1,6,1,53,-1,0,53
1,57,2,53,39,0,53
7,80,1,53,44,0,53
1,23,1,53,40,0,53
1,21,2,53,40,0,53
5,66,2,4,40,0,4
7,56,2,4,39,0,4
1,22,1,4,39,0,4
1,21,2,4,40,0,4
7,41,2,44,44,0,44
7,16,1,44,36,0,44
-1,4,2,44,-1,0,44
1,37,1,54,41,0,54
1,38,2,54,43,0,54
-1,8,2,54,-1,0,54
-1,5,1,54,-1,0,54
1,39,2,6,44,0,6
-1,7,2,6,-1,0,6
1,33,2,6,43,0,6
1,33,1,6,43,0,6
1,79,1,6,43,0,6
1,53,2,6,40,0,6
7,24,2,6,37,0,6
1,37,2,6,43,0,6
1,43,1,6,46,0,6
-1,7,2,6,-1,0,6
-1,4,2,6,-1,0,6
7,55,2,6,41,0,6
1,56,1,6,41,0,6
1,67,1,16,37,0,16
5,85,2,36,40,0,36
5,67,2,56,43,0,56
5,85,2,56,39,0,56
5,73,2,56,42,0,56
5,62,1,56,42,0,56
5,85,1,27,43,0,27
5,65,1,37,43,0,37
1,21,2,37,39,0,37
5,85,1,37,43,0,37
7,40,2,37,41,0,37
1,48,2,48,43,0,48
1,66,2,48,42,0,48
5,75,1,48,43,0,48
7,34,2,48,39,0,48
1,31,1,48,39,0,48
-1,4,2,48,-1,0,48
-1,1,2,48,-1,0,48
5,68,2,29,39,0,29
5,80,1,29,41,0,29
1,31,1,2,40,0,2
1,29,1,2,45,0,2
5,74,1,39,40,0,39
1,54,1,2,40,0,2
7,26,2,19,36,41,19
4,28,2,19,41,41,19
-1,5,1,19,-1,41,19
-1,5,1,19,-1,41,19
-1,0,2,19,-1,41,19
1,58,1,2,43,0,2
5,54,2,2,40,0,2
1,27,1,2,39,0,2
1,42,2,2,42,0,2
1,43,1,2,43,0,2
-1,11,1,2,-1,0,2
-1,11,1,2,-1,0,2
-1,12,2,2,-1,0,2
5,85,2,29,34,0,29
5,62,2,12,42,0,12
1,40,1,12,44,0,12
1,47,2,12,44,0,12
1,48,1,12,43,0,12
1,24,2,12,43,0,12
5,70,1,12,44,0,12
1,27,1,12,43,0,12
-1,13,1,12,-1,0,12
-1,2,1,12,-1,0,12
-1,2,1,12,-1,0,12
1,55,1,40,42,0,40
7,41,2,40,39,0,40
7,16,1,40,34,0,40
1,18,1,40,37,0,40
5,28,2,1,40,0,1
1,31,1,38,41,0,38
4,35,2,21,40,0,21
7,16,2,21,35,0,21
-1,11,1,21,-1,0,21
-1,4,1,21,-1,0,21
1,62,1,25,44,0,25
1,60,2,25,43,0,25
1,54,2,6,40,0,6
7,19,1,6,40,0,6
7,64,2,51,40,0,51
1,23,2,11,43,0,11
1,23,2,11,44,0,11
1,23,2,11,43,0,11
5,85,2,49,39,0,49
1,41,1,51,43,0,51
1,66,1,48,43,0,48
5,70,2,12,39,0,12
6,36,2,12,39,0,12
1,44,1,12,39,0,12
1,42,2,12,39,0,12
1,19,2,12,39,0,12
1,36,2,12,39,0,12
1,36,1,12,39,0,12
1,66,1,12,43,0,12
1,53,2,12,42,0,12
1,29,2,12,43,0,12
1,26,2,12,44,0,12
5,80,2,12,45,0,12
5,85,1,12,39,0,12
5,78,2,53,39,0,53
1,37,1,32,42,41,32
1,36,1,27,39,0,27
1,65,2,27,40,0,27
1,34,1,42,39,0,42
1,60,1,42,39,0,42
2,63,2,40,39,0,40
5,63,1,40,39,0,40
1,38,2,34,34,0,34
7,16,1,34,36,0,34
-1,9,1,34,-1,0,34
1,57,2,25,40,0,25
1,60,1,25,43,0,25
6,58,2,56,41,0,56
1,35,1,40,44,0,40
7,29,2,40,43,0,40
-1,0,2,40,-1,0,40
-1,36,2,30,43,0,30
1,40,1,30,43,0,30
-1,14,2,30,-1,0,30
-1,1,2,30,-1,0,30
-1,2,1,30,-1,0,30
1,56,2,51,44,0,51
1,57,1,51,39,0,51
5,76,2,19,39,0,19
1,57,1,39,43,0,39
5,57,2,39,44,0,39
7,17,2,39,36,0,39
2,29,2,12,41,0,12
7,26,2,12,43,0,12
1,35,1,30,43,0,30
5,75,1,12,44,0,12
5,77,2,12,44,0,12
1,29,1,36,43,0,36
7,29,2,36,39,0,36
5,64,1,20,42,0,20
1,56,2,20,42,0,20
7,29,2,12,40,0,12
6,55,2,12,41,0,12
7,33,2,12,43,0,12
1,58,1,12,39,0,12
-1,33,1,12,43,0,12
1,42,1,12,39,0,12
1,24,1,12,39,0,12
1,28,1,12,39,0,12
1,26,2,12,39,0,12
1,58,1,25,42,0,25
1,51,2,25,42,0,25
7,17,2,25,38,0,25
5,67,2,42,40,0,42
5,67,1,42,41,0,42
1,42,1,30,42,0,30
5,66,1,48,43,0,48
5,76,2,48,43,0,48
1,35,2,48,40,0,48
1,40,1,48,43,0,48
-1,0,1,48,-1,0,48
1,37,1,46,42,0,46
1,33,2,46,40,0,46
5,72,2,45,39,0,45
1,59,1,1,39,0,1
1,34,2,39,43,0,39
1,45,1,39,40,0,39
-1,3,1,39,-1,0,39
1,41,1,25,44,0,25
1,47,2,25,46,0,25
7,17,2,25,38,0,25
7,42,1,36,46,0,36
7,41,2,36,43,0,36
-1,11,2,36,-1,0,36
1,65,2,29,44,0,29
5,70,1,29,43,0,29
1,30,1,34,46,0,34
1,29,2,34,46,0,34
5,80,2,51,39,0,51
1,58,2,51,43,0,51
1,31,2,12,43,0,12
1,34,1,12,43,0,12
-1,4,1,12,-1,0,12
-1,0,1,12,-1,0,12
1,43,2,12,43,0,12
7,16,2,12,36,0,12
-1,12,2,12,-1,0,12
1,61,2,12,39,0,12
5,79,1,26,45,0,26
5,78,2,26,44,0,26
1,71,1,21,39,0,21
6,68,2,21,37,0,21
1,54,2,27,43,0,27
1,59,2,47,43,0,47
5,80,1,47,39,0,47
1,59,2,6,41,0,6
1,48,1,6,40,0,6
1,37,1,6,43,21,6
1,40,2,6,43,21,6
1,35,1,6,35,21,6
1,28,2,6,38,21,6
1,46,1,25,40,0,25
-1,11,2,25,-1,0,25
-1,7,1,25,-1,0,25
4,64,1,9,44,0,9
1,63,2,9,43,0,9
6,36,2,9,43,0,9
1,34,1,9,43,0,9
-1,2,1,9,-1,0,9
5,76,1,55,40,0,55
5,75,2,55,39,0,55
1,53,1,12,39,0,12
1,58,2,12,39,0,12
1,24,1,12,39,0,12
7,53,2,12,41,0,12
5,78,1,12,39,0,12
5,75,2,12,39,0,12
1,19,1,12,39,0,12
5,72,2,20,44,0,20
1,54,1,1,43,0,1
5,70,1,12,40,0,12
1,44,2,12,46,0,12
7,21,1,12,40,0,12
1,47,2,53,40,0,53
7,49,2,54,43,0,54
1,42,1,54,39,0,54
7,20,2,54,39,0,54
7,20,1,54,39,0,54
5,67,2,5,40,0,5
5,85,2,5,39,0,5
1,52,1,33,46,0,33
1,50,2,33,44,0,33
7,15,2,33,34,0,33
-1,13,1,33,-1,0,33
1,51,1,51,39,0,51
7,51,2,51,43,0,51
1,54,1,51,44,0,51
3,72,2,42,41,0,42
5,62,1,55,43,0,55
1,55,2,55,44,0,55
5,73,2,12,42,0,12
5,85,2,12,42,0,12
5,72,2,48,39,0,48
5,77,1,48,39,0,48
1,61,1,12,43,0,12
1,58,2,12,43,0,12
1,54,1,12,44,0,12
1,60,2,12,44,0,12
1,74,1,12,39,0,12
1,63,2,12,43,0,12
1,48,2,12,43,0,12
1,50,1,12,40,0,12
7,18,2,12,37,0,12
6,53,2,21,34,0,21
6,49,1,21,37,0,21
